Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2046 Aug 02 07:59:29,2046 Aug 02 13:00:36,Total,2046 Aug 02 10:30:05,97184512.87316062,-116636030.48962109,6067.303907369559,22.41171734441662,18.96656163912058,4.61115609811706e-06,96957945.88491912,-116349408.66307043,3449.6064371208063,21.592075079329536,18.271796457972908,-0.09863349487440258,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jan 25 23:39:44,2047 Jan 26 03:57:31,Partial,2047 Jan 26 01:48:35,-85568470.27307259,119885815.27486281,-6354.716640046816,-24.741612447052717,-17.423984084431513,-7.1769638759683674e-06,-85349494.06592318,119565455.01850665,-303.0959476900948,-23.881474770331923,-16.886409576268722,0.0927568406543376,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jun 23 09:36:59,2047 Jun 23 12:31:32,Partial,2047 Jun 23 11:04:18,3874659.8728989596,-151995662.41757315,8435.302325190636,29.307582064110715,0.6485282980496389,0.0008885807440076213,3868576.1967877825,-151600852.40475577,17477.87254853338,28.3125885989215,0.5968329991834086,-0.08871317454470763,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jul 22 21:25:45,2047 Jul 23 00:08:45,Partial,2047 Jul 22 22:47:18,75049072.17053248,-132166925.5126258,7129.818581160531,25.430794379070498,14.604745863734466,0.00013428524353218505,74863913.92648509,-131829788.32934497,-1090.3901861589484,24.55809098510638,14.071232852351164,-0.09031925708801725,0.0,0.0,0.0,0.0,0.0,0.0
2047 Dec 16 22:05:26,2047 Dec 17 02:00:22,Partial,2047 Dec 17 00:02:53,14210111.817388192,146542318.08241668,-8248.078322466641,-30.147863041081287,2.7657122712256355,-0.0011754916402596728,14168906.071994092,146184895.74329904,-15539.168731312237,-29.067660553991576,2.617495292389104,0.09660884669876932,0.0,0.0,0.0,0.0,0.0,0.0
2048 Jun 11 10:23:02,2048 Jun 11 16:03:22,Annular,2048 Jun 11 13:13:13,-24409103.173298284,-149932080.89357638,8523.494345506164,28.929644154026654,-4.9000682344295345,0.0011939402887363739,-24335258.07181004,-149532521.60066772,13367.033145044361,27.977509333689035,-4.727769898356825,-0.087661018488457,0.0,0.0,0.0,0.0,0.0,0.0
2048 Dec 05 13:14:34,2048 Dec 05 18:22:45,Total,2048 Dec 05 15:48:41,41437320.16548362,141470060.47941208,-8158.647577242786,-29.085425199857504,8.266279419471173,-0.0015314888017199555,41327809.31059164,141128935.02299005,-11451.026225809524,-28.03836166760721,7.947703904904309,0.09958111811269572,0.0,0.0,0.0,0.0,0.0,0.0
2049 May 31 11:13:49,2049 May 31 17:15:10,Annular,2049 May 31 14:14:27,-51819328.67782159,-142557669.73524484,8314.652683969147,27.523907792278155,-10.292875026623793,0.001533290705257909,-51673733.63048688,-142186172.12636715,8387.46502415106,26.618135374927395,-9.903553278551627,-0.08962420363651687,0.0,0.0,0.0,0.0,0.0,0.0
2049 Nov 25 03:04:56,2049 Nov 25 08:31:38,Hybrid,2049 Nov 25 05:48:20,67353458.70778744,131419822.083337,-7786.005858479976,-27.006417848023894,13.481228266268099,-0.0017896139176228835,67174758.94485593,131092613.61601844,-6709.379739431069,-26.06058570936179,13.015081506173065,0.09545529452515895,0.0,0.0,0.0,0.0,0.0,0.0
2050 May 20 18:37:14,2050 May 20 23:14:46,Hybrid,2050 May 20 20:55:57,-76792563.75018847,-130472011.64666055,7828.968307712899,25.198878996692592,-15.228668467849841,0.001873790984510454,-76592902.43224974,-130149655.01787359,2961.7011815799656,24.341075135446886,-14.64577878464851,-0.09337809303868269,0.0,0.0,0.0,0.0,0.0,0.0
