Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2051 Oct 04 19:18:15,2051 Oct 04 23:23:06,Partial,2051 Oct 04 21:20:40,146839154.6648964,28814097.47160504,-2334.3176461602125,-6.222419541772609,29.132385141373526,-0.0026648316909954274,146440466.56753266,28741771.409010228,-10446.573036321497,-6.0646563858663445,28.174591553050796,0.08467102018066966,0.0,0.0,0.0,0.0,0.0,0.0
2052 Mar 30 16:07:54,2052 Mar 30 21:22:47,Total,2052 Mar 30 18:45:22,-147063512.6317276,-26553819.494620074,2270.3134687793454,4.811262322562612,-29.43964305952746,0.002845320923685044,-146705281.9341001,-26498649.267645907,5098.998931507125,4.61717485474256,-28.374567666185673,-0.09729077339942091,0.0,0.0,0.0,0.0,0.0,0.0
2052 Sep 22 21:05:38,2052 Sep 23 02:46:05,Annular,2052 Sep 22 23:55:49,150113908.7196742,351172.4682466479,-801.8099714273999,-0.5532497587706379,29.690382352032955,-0.002787728210606532,149723787.21847028,359483.11975668184,-4400.043732675911,-0.617726116141618,28.683944453404113,0.08951866087519295,0.0,0.0,0.0,0.0,0.0,0.0
2053 Mar 20 04:40:45,2053 Mar 20 10:09:06,Annular,2053 Mar 20 07:24:59,-148983173.01249233,1005748.5980436433,782.9258095342639,-0.6852322337507873,-29.912614118370495,0.002839997557704591,-148602469.84320596,993479.2567731814,-1052.0845285485452,-0.6986920518025855,-28.87986583103463,-0.09218030720236874,0.0,0.0,0.0,0.0,0.0,0.0
2053 Sep 12 07:08:36,2053 Sep 12 12:29:20,Total,2053 Sep 12 09:48:56,148067090.89943942,-27258652.102084175,708.3974164259749,4.912295218067443,29.19844500839394,-0.0028633496427750565,147705567.80795336,-27182208.955615994,1925.5516885165125,4.654555799687937,28.16701666294828,0.09547741449707715,0.0,0.0,0.0,0.0,0.0,0.0
2054 Mar 09 10:56:19,2054 Mar 09 14:51:27,Partial,2054 Mar 09 12:53:55,-145643999.61508194,29193437.168641977,-762.7501491489923,-6.34115552204179,-29.33150352729405,0.002761229708262362,-145252971.98605406,29107805.228148866,-7744.163584292415,-6.161177893725056,-28.365041067364142,-0.08590842491825401,0.0,0.0,0.0,0.0,0.0,0.0
2054 Aug 03 17:31:43,2054 Aug 03 19:01:07,Partial,2054 Aug 03 18:16:25,99936662.16781837,-114248708.13227724,5999.449433866229,21.94756525014492,19.51060820183016,-0.0023951387036329048,99702548.67036219,-113978221.24861145,-3566.6386537259973,21.12421908884051,18.787627264884396,0.09460355006366508,0.0,0.0,0.0,0.0,0.0,0.0
2054 Sep 01 23:28:01,2054 Sep 02 03:17:47,Partial,2054 Sep 02 01:22:53,141223441.2089628,-53318177.862137794,2158.684319540483,10.042644147004085,27.770457953681507,-0.0028293924315345395,140891623.5315938,-53184657.35258708,8105.395558540297,9.62759720692298,26.756182804702018,0.09701228527258618,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jan 27 16:07:11,2055 Jan 27 20:25:55,Partial,2055 Jan 27 18:16:31,-89214653.40874393,117235016.43330081,-6206.376082655463,-24.200072200867236,-18.158044444742252,0.0022234213363952608,-88976764.41767867,116912059.67400077,1583.4784722399218,-23.393340393134753,-17.599578090846165,-0.08589984398267014,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jul 24 07:50:01,2055 Jul 24 12:33:44,Total,2055 Jul 24 10:11:55,78260523.65306547,-130268810.9169924,6976.447380442851,25.062302112327533,15.236451696276637,-0.00217425836653573,78076784.10795824,-129947533.34347145,1247.619659271823,24.161640180946282,14.674885479581938,0.09505400988184719,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jan 16 19:49:39,2056 Jan 17 01:24:32,Annular,2056 Jan 16 22:37:02,-64484293.54600705,132288084.82504083,-7138.760158254093,-27.273480615808474,-13.168796955014814,0.0020350794793537654,-64325448.88308531,131940995.71438138,-3734.153437509098,-26.318074518162863,-12.781522335107217,-0.0923265756075173,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jul 12 17:43:30,2056 Jul 12 23:35:13,Annular,2056 Jul 12 20:39:24,53650010.542551994,-142295209.0853884,7734.5729933340435,27.401131773749217,10.40273088442058,-0.0018637208017898688,53521359.93770061,-141926141.81851965,6671.263374518067,26.465360392734272,10.031765865567586,0.09115446953272845,0.0,0.0,0.0,0.0,0.0,0.0
2057 Jan 05 07:28:48,2057 Jan 05 12:45:16,Total,2057 Jan 05 10:07:00,-38134447.33323303,142078067.19534713,-7782.8551676950265,-29.268335179731437,-7.836326264280761,0.0018171521025903113,-38049871.27095732,141725349.96970505,-8828.47192303408,-28.20979789420714,-7.611743328814984,-0.0984234449450421,0.0,0.0,0.0,0.0,0.0,0.0
