Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2047 Dec 16 22:43:23,2047 Dec 17 02:38:47,Partial,2047 Dec 17 00:41:04,14141491.656510675,146548595.96214262,-8248.222717532894,-30.149206086171336,2.751829483226345,-0.0011748392353364459,14100437.349386202,146191152.77652842,-15524.947720961056,-29.068948898415922,2.6040699182283094,0.09662078335338464,0.0,0.0,0.0,0.0,0.0,0.0
2048 Jun 11 11:02:45,2048 Jun 11 16:43:23,Annular,2048 Jun 11 13:53:04,-24340186.666596863,-149943737.0623805,8523.972146286436,28.931844379414024,-4.886534097740567,0.0011932340558128674,-24266515.891288087,-149544143.56170315,13350.490756494732,27.979634908534305,-4.71466504284951,-0.08766733907279124,0.0,0.0,0.0,0.0,0.0,0.0
2048 Dec 05 13:55:59,2048 Dec 05 19:04:19,Total,2048 Dec 05 16:30:10,41365067.16295623,141490575.10353252,-8159.60530196944,-29.089689788565973,8.251706479847435,-0.0015307092204747497,41255724.66751673,141149396.9980329,-11434.984722151661,-28.042465414372682,7.933640922430676,0.09958721669952683,0.0,0.0,0.0,0.0,0.0,0.0
2049 May 31 11:57:02,2049 May 31 17:58:20,Annular,2049 May 31 14:57:38,-51747978.86935113,-142584329.62782484,8315.990143637007,27.529016614644608,-10.278809859034801,0.0015324721204780548,-51602567.97698056,-142212752.69469547,8369.43968956151,26.623058281563758,-9.889958743365282,-0.08962514733596241,0.0,0.0,0.0,0.0,0.0,0.0
2049 Nov 25 03:50:01,2049 Nov 25 09:16:34,Hybrid,2049 Nov 25 06:33:20,67280425.03269103,131456254.81826575,-7787.893069390861,-27.013925923669014,13.466568746662444,-0.0017887108710507565,67101911.02668999,131128951.33393806,-6691.167682901624,-26.067816880481367,13.000944726069344,0.09545320285548618,0.0,0.0,0.0,0.0,0.0,0.0
2050 May 20 19:24:03,2050 May 21 00:01:06,Hybrid,2050 May 20 21:42:32,-76721795.58678274,-130514750.87844393,7831.234695077637,25.20712987895959,-15.214641718788116,0.001872852376485931,-76522316.3155295,-130192271.48944025,2942.922422036484,24.34900570354397,-14.63226065816633,-0.09337049785770093,0.0,0.0,0.0,0.0,0.0,0.0
2050 Nov 14 12:26:29,2050 Nov 14 16:47:22,Partial,2050 Nov 14 14:36:58,91305594.71915808,116487142.9012801,-7135.539957086307,-23.939562436009073,18.273222319474492,-0.001992258082224091,91056504.90460335,116182100.62433654,-1029.7073529797424,-23.14050198276766,17.67278083320586,0.08832888977119144,0.0,0.0,0.0,0.0,0.0,0.0
2051 Apr 11 01:12:04,2051 Apr 11 05:12:55,Total,2051 Apr 11 03:12:29,-140224932.0000368,-52971107.31729163,3672.5309536989184,10.047201307625174,-27.991257789857638,0.0027210945123072017,-139888258.59612495,-52851198.00267547,10652.427524126324,9.687953663149605,-26.9549383700632,-0.09626576208005404,0.0,0.0,0.0,0.0,0.0,0.0
2051 Oct 04 20:09:51,2051 Oct 05 00:15:42,Partial,2051 Oct 04 22:12:46,146819867.6977697,28904252.475054856,-2339.534222720583,-6.240432851466763,29.128844712989327,-0.002664687588165165,146421214.0087365,28831707.921497747,-10430.990812086353,-6.082134171481541,28.17115010883575,0.0846838906114495,0.0,0.0,0.0,0.0,0.0,0.0
2052 Mar 30 17:01:32,2052 Mar 30 22:16:33,Total,2052 Mar 30 19:39:04,-147048006.83667803,-26648511.843124826,2275.8186061114434,4.830089460963294,-29.436237511045533,0.00284508926148384,-146689814.23214054,-26593118.84019015,5082.6593998386115,4.635339201949619,-28.371270556233963,-0.09729624233934896,0.0,0.0,0.0,0.0,0.0,0.0
2052 Sep 22 22:01:17,2052 Sep 23 03:41:59,Annular,2052 Sep 23 00:51:34,150112026.1563459,450270.7546668531,-807.6628094416478,-0.5729242762667273,29.690330054809554,-0.002787706058656285,149721889.30622816,458332.34024505486,-4381.994963039886,-0.6367472622080751,28.683874312160437,0.089526009012356,0.0,0.0,0.0,0.0,0.0,0.0
2053 Mar 20 05:38:39,2053 Mar 20 11:06:44,Annular,2053 Mar 20 08:22:45,-148985518.00662506,901872.2674921291,789.0955893370985,-0.6644514270632272,-29.912747244549795,0.0028398247141593193,-148604813.98842445,889872.7446890078,-1071.8760747368126,-0.6786497101622367,-28.87998583508712,-0.09217501538896693,0.0,0.0,0.0,0.0,0.0,0.0
2053 Sep 12 08:08:14,2053 Sep 12 13:28:47,Total,2053 Sep 12 10:48:28,148084619.7909025,-27154215.02993166,702.1183568904796,4.891680170505796,29.202232965983516,-0.0028634198760908885,147723033.36515334,-27078027.9173362,1944.7791797052798,4.6346779699906,28.170643809389375,0.09547487520352779,0.0,0.0,0.0,0.0,0.0,0.0
2054 Mar 09 11:58:59,2054 Mar 09 15:52:52,Partial,2054 Mar 09 13:55:58,-145667793.24216202,29083182.544409968,-756.0372693841042,-6.3189673812000295,-29.335942295779574,0.0027611392023016183,-145276699.67820734,28997878.973742954,-7768.898202425921,-6.139817824263239,-28.3693086344337,-0.08589048033490346,0.0,0.0,0.0,0.0,0.0,0.0
2054 Aug 03 18:33:33,2054 Aug 03 20:05:33,Partial,2054 Aug 03 19:19:33,100018026.00454816,-114176325.15415739,5994.7351729987095,21.933484129761293,19.52669426169386,-0.0023961829729849133,99783780.58594501,-113905952.45817587,-3554.8850801209314,21.110494299274862,18.803304739310374,0.0946203072378223,0.0,0.0,0.0,0.0,0.0,0.0
2054 Sep 02 00:31:56,2054 Sep 02 04:20:55,Partial,2054 Sep 02 02:26:25,141261896.66897324,-53211707.05154384,2152.151527732136,10.021733569707191,27.778343927246972,-0.0028295175258378777,140929968.77826598,-53078454.84889311,8126.401402475621,9.60749566604913,26.763741909098147,0.09699531839031,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jan 27 17:12:34,2055 Jan 27 21:32:27,Partial,2055 Jan 27 19:22:29,-89309526.21894576,117163769.61669825,-6201.522797657696,-24.185530858467356,-18.17713715605619,0.0022246179661965563,-89071398.66037463,116840977.0891564,1561.1618844374066,-23.37922975521061,-17.618086271109686,-0.0859152523028194,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jul 24 08:57:11,2055 Jul 24 13:41:26,Total,2055 Jul 24 11:19:21,78361459.3691615,-130207393.8327723,6972.131232431765,25.050362556400636,15.25630838093161,-0.0021754666724023808,78177489.75780717,-129886255.40502647,1269.110962470841,24.150092417331507,14.694076086121953,0.09506564111040484,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jan 16 20:59:34,2056 Jan 17 02:34:45,Annular,2056 Jan 16 23:47:06,-64598637.037169226,132232811.54305206,-7134.66016908563,-27.262202107942947,-13.19190989583707,0.0020364324422187854,-64439496.79277097,131885842.74784385,-3760.57460280523,-26.30715326548494,-12.803845197430617,-0.09233456432192014,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jul 12 18:55:29,2056 Jul 13 00:47:12,Annular,2056 Jul 12 21:51:24,53768291.664304525,-142250247.7050659,7731.025623290445,27.392373806316456,10.425930542756486,-0.0018649939210913604,53639340.50919468,-141881293.72620252,6698.790732515112,26.456891639118417,10.054173376778555,0.09115440964111295,0.0,0.0,0.0,0.0,0.0,0.0
2057 Jan 05 08:43:14,2057 Jan 05 13:59:29,Total,2057 Jan 05 11:21:19,-38265090.400630966,142043022.436782,-7779.780955780299,-29.261219693265243,-7.8627892422576195,0.0018185644080356165,-38180184.1940709,141690375.0165896,-8857.988813632852,-28.202912126647526,-7.63723780707595,-0.09841882247131446,0.0,0.0,0.0,0.0,0.0,0.0
2057 Jul 01 22:36:57,2057 Jul 02 03:56:44,Annular,2057 Jul 02 01:16:51,26751075.245777722,-149722597.11164948,8240.120628710125,28.852383115968983,5.130290090342558,-0.001527026276157341,26688716.70309105,-149322104.8136651,12333.787986381252,27.896114108585728,4.967076313617063,0.08755850999392166,0.0,0.0,0.0,0.0,0.0,0.0
2057 Dec 26 00:50:23,2057 Dec 26 04:54:28,Total,2057 Dec 26 02:52:26,-11035451.299289037,146718073.87349755,-8141.44994696406,-30.203221278952896,-2.3464059233367,0.0015113248864665914,-11016771.075847141,146361614.71989208,-13592.85581423197,-29.1070123785524,-2.2793234631774086,-0.09857866862560463,0.0,0.0,0.0,0.0,0.0,0.0
2058 May 22 10:38:13,2058 May 22 14:01:35,Partial,2058 May 22 12:19:52,-73046930.53059669,-132662211.5590004,7976.972049824909,25.621136193928994,-14.486252343074627,-0.0003965071712750767,-72852585.8289596,-132319273.10520461,-689.4658017100353,24.773319763556852,-13.959231189320905,0.08801922935908495,0.0,0.0,0.0,0.0,0.0,0.0
2058 Jun 21 01:22:18,2058 Jun 21 02:39:49,Partial,2058 Jun 21 02:01:02,-1288957.6645056426,-152020788.11854947,8460.615693344149,29.31596574382842,-0.36428446967874756,-0.0012019205663050903,-1282517.170461473,-151618535.23991656,17898.630634063848,28.33913628976909,-0.3259761037265956,0.08637614844896127,0.0,0.0,0.0,0.0,0.0,0.0
2058 Nov 16 03:05:07,2058 Nov 16 07:09:36,Partial,2058 Nov 16 05:07:24,87857547.48713644,119041432.39668004,-7277.917326879153,-24.46313811508622,17.585693906843634,0.00028725429236782035,87627591.07868813,118740602.2794382,274.710711630302,-23.611915756193543,16.990256240861402,-0.09403535825458033,0.0,0.0,0.0,0.0,0.0,0.0
2059 May 11 18:26:21,2059 May 11 23:43:30,Total,2059 May 11 21:04:53,-95832307.77585869,-116822751.91741188,7153.964698685248,22.556643206279052,-19.013329274831833,-0.0002173074589410348,-95588658.47930004,-116539941.41603726,3250.7543727728394,21.788053175918968,-18.293615927062817,0.09582059829331369,0.0,0.0,0.0,0.0,0.0,0.0
2059 Nov 05 08:15:00,2059 Nov 05 14:07:44,Annular,2059 Nov 05 11:11:24,109391939.62376623,100189455.95769075,-6286.891373026475,-20.612554338696842,21.865595839168012,-1.5159327376531508e-05,109091448.82828474,99926895.71767662,-2774.753952731686,-19.940697172099764,21.143679433543557,-0.09103069739318817,0.0,0.0,0.0,0.0,0.0,0.0
